period;reporterISO;reporterDesc;flowDesc;partnerISO;partnerDesc;cmdCode;cmdDesc;aggrLevel;qtyUnitAbbr;qty;netWgt;primaryValue
2023;TUN;Tunisia;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4,53;4045,0;27679,605
2023;ARE;United Arab Emirates;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;23,04;20571,0;44849,096
2023;GBR;United Kingdom;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;198,0;197712,0;116433,15
2023;AUT;Austria;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1508,144;1713800,0;1674921,856
2023;AUT;Austria;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;433,823;492981,0;318112,472
2023;BEL;Belgium;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5315,55;6040719,57;1978531,032
2023;BEL;Belgium;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;121273,33;134740391,55;20494929,575
2023;KHM;Cambodia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;231,0;197100,0;101914,89
2023;CHN;China;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;283520,776;322182700,0;128430565,0
2023;HRV;Croatia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;22,21;24001,0;13752,0
2023;CZE;Czechia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;454,0;407936,0;348277,0
2023;CZE;Czechia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;10696,0;7234635,0;6712096,0
2023;DNK;Denmark;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;93,0;92834,0;6446,287
2023;DNK;Denmark;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3211,0;3652393,0;1126765,135
2023;EGY;Egypt;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,56;674,057;260,0
2023;FRA;France;Export;DZA;Algeria;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;324,0;284485,0;180760,619
2023;FRA;France;Export;AUT;Austria;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1151,0;1191123,0;1124550,658
2023;FRA;France;Export;BEL;Belgium;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;86728,0;86227717,0;12506905,811
2023;FRA;France;Export;CAN;Canada;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;160,0;160834,0;57881,035
2023;FRA;France;Export;CHN;China;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;147158,0;157355156,891;57154361,056
2023;FRA;France;Export;HKG;China, Hong Kong SAR;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6690,0;6655150,0;2413860,615
2023;FRA;France;Export;CZE;Czechia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5461,0;5162847,0;3315040,434
2023;FRA;France;Export;DNK;Denmark;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;20576,0;20956000,0;6297680,593
2023;FRA;France;Export;EST;Estonia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;564,0;662018,0;113233,653
2023;FRA;France;Export;DEU;Germany;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;22064,0;21987360,0;6314418,96
2023;FRA;France;Export;IND;India;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;456,0;417955,0;132187,519
2023;FRA;France;Export;IDN;Indonesia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;586,0;593214,0;532980,462
2023;FRA;France;Export;IRL;Ireland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;80,0;78000,0;90323,068
2023;FRA;France;Export;ITA;Italy;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;17173,0;18322680,0;6449605,909
2023;FRA;France;Export;JPN;Japan;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;267,0;287644,0;251666,441
2023;FRA;France;Export;LTU;Lithuania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;961,0;923463,0;183919,233
2023;FRA;France;Export;LUX;Luxembourg;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7947,0;6506521,0;459511,332
2023;FRA;France;Export;NLD;Netherlands;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4212,0;4203930,0;1865475,229
2023;FRA;France;Export;S19;Other Asia, nes;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;56,0;44789,0;26648,151
2023;FRA;France;Export;POL;Poland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2075,0;2247960,0;893588,024
2023;FRA;France;Export;PRT;Portugal;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;8440,0;8949048,0;4056232,13
2023;FRA;France;Export;ROU;Romania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;124,0;111359,0;49455,156
2023;FRA;France;Export;SRB;Serbia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;807,0;859062,0;217983,64
2023;FRA;France;Export;SVN;Slovenia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2106,0;2263057,0;1500508,627
2023;FRA;France;Export;ESP;Spain;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;46162,0;47228320,0;17991811,807
2023;FRA;France;Export;SWE;Sweden;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1808,0;1892160,0;557601,735
2023;FRA;France;Export;CHE;Switzerland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4493,0;4561522,0;2518528,829
2023;FRA;France;Export;THA;Thailand;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;159,0;178600,0;45128,825
2023;FRA;France;Export;TUR;Türkiye;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;339,0;413582,0;104820,857
2023;FRA;France;Export;USA;USA;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;145,0;147362,0;184564,694
2023;FRA;France;Export;GBR;United Kingdom;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4187,0;4353310,0;2639497,108
2023;FRA;France;Export;VNM;Viet Nam;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;20039,0;20355100,0;7128030,912
2023;FRA;France;Export;W00;World;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;413498,0;425581328,891;137358763,125
2023;FRA;France;Import;AUS;Australia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;8,0;6400,0;5847,307
2023;FRA;France;Import;AUT;Austria;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;236,0;274600,0;197658,17
2023;FRA;France;Import;BEL;Belgium;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7371,0;6991099,0;1781927,318
2023;FRA;France;Import;CZE;Czechia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;644,0;564110,0;542209,896
2023;FRA;France;Import;DNK;Denmark;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;45,0;50000,0;3945,815
2023;FRA;France;Import;FIN;Finland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;42,0;23405,0;18147,041
2023;FRA;France;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;464,0;502827,0;385201,577
2023;FRA;France;Import;DEU;Germany;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;16532,0;16663180,0;14136708,288
2023;FRA;France;Import;ITA;Italy;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;146,0;62584,0;40836,293
2023;FRA;France;Import;LTU;Lithuania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;889,0;674828,0;2946046,244
2023;FRA;France;Import;LUX;Luxembourg;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;445,0;446518,0;130609,848
2023;FRA;France;Import;NLD;Netherlands;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;101,0;80940,0;106326,569
2023;FRA;France;Import;POL;Poland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;59,0;41083,0;74509,281
2023;FRA;France;Import;ROU;Romania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;330,0;332100,0;1313584,513
2023;FRA;France;Import;SVK;Slovakia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;21,0;24000,0;78770,194
2023;FRA;France;Import;SVN;Slovenia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1090,0;1302840,0;886043,111
2023;FRA;France;Import;ESP;Spain;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;10835,0;11298600,0;1619790,203
2023;FRA;France;Import;SWE;Sweden;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3,0;3941,0;1503,531
2023;FRA;France;Import;CHE;Switzerland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1112,0;1150210,0;461674,498
2023;FRA;France;Import;USA;USA;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;32,0;24008,0;79826,7
2023;FRA;France;Import;GBR;United Kingdom;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4,0;686,0;1540,601
2023;FRA;France;Import;W00;World;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;40409,0;40517959,0;24812706,998
2023;DEU;Germany;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7142,0;6967590,0;5493432,183
2023;DEU;Germany;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6810,001;7002238,943;4198603,101
2023;IND;India;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;950,0;587504,614;333442,765
2023;IDN;Indonesia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;791,667;899622,0;769279,0
2023;ISR;Israel;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;30,766;33296,373;18000,0
2023;ITA;Italy;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;34,0;32232,0;5492,845
2023;ITA;Italy;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;12232,0;12071151,0;4935490,623
2023;JPN;Japan;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;391,0;903609,229;512850,372
2023;LUX;Luxembourg;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;125,74;161715,0;36061,941
2023;LUX;Luxembourg;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;43332,6;11578043,0;2581867,819
2023;NLD;Netherlands;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;403,0;456925,0;368860,733
2023;NLD;Netherlands;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;999,0;1136380,0;298878,866
2023;POL;Poland;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;22,0;22300,0;4910,0
2023;PRT;Portugal;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3973,0;3555464,0;2055189,973
2023;ROU;Romania;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;40,0;35500,0;38448,66
2023;ROU;Romania;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;175,0;208158,0;65216,32
2023;SRB;Serbia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,035;40,0;84,0
2023;SVK;Slovakia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2,0;150,0;1826,263
2023;SVN;Slovenia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1105,06;1325740,0;753711,209
2023;SVN;Slovenia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5796,877;5468654,4;3530303,687
2023;ESP;Spain;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7224,03;6450280,0;1562167,423
2023;ESP;Spain;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;90746,6;40297600,0;19535367,6
2023;CHE;Switzerland;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1290,027;1340401,0;596389,385
2023;CHE;Switzerland;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;4633,033;4589555,0;2322775,613
2023;TUR;Türkiye;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1116,0;1333221,0;504260,0
2023;USA;USA;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;124,0;184542,928;69910,0
2023;USA;USA;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;736,0;1108718,999;629262,0
2023;GBR;United Kingdom;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;14,0;1733,912
2023;GBR;United Kingdom;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;224876,0;6867642,0;2863334,469
2023;VNM;Viet Nam;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;23940,792;25910148,189;14007011,32
2024;AUT;Austria;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;55,152;45580,0;22981,102
2024;BEL;Belgium;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;16097,61;12180599,83;1133028,068
2024;BEL;Belgium;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;238529,62;188654548,8;18596466,979
2024;BIH;Bosnia Herzegovina;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;24,381;20150,0;16757,211
2024;CAN;Canada;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;69,0;70484,482;8738,445
2024;CHN;China;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;243816,0;181864370,0;34047395,0
2024;DNK;Denmark;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;87,0;71668,0;64644,02
2024;FRA;France;Export;AUT;Austria;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;336,0;235374,0;28022,83
2024;FRA;France;Export;BEL;Belgium;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;101355,0;74158056,398;13245414,403
2024;FRA;France;Export;CHN;China;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;92124,0;70781711,0;10885216,703
2024;FRA;France;Export;DNK;Denmark;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1195,0;805471,1;161761,76
2024;FRA;France;Export;DEU;Germany;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;124957,0;105134715,0;11073458,9
2024;FRA;France;Export;ITA;Italy;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;53984,0;43427300,0;5000003,498
2024;FRA;France;Export;LVA;Latvia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2806,0;1980116,0;234300,733
2024;FRA;France;Export;LTU;Lithuania;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;13324,0;10473057,0;1080785,031
2024;FRA;France;Export;LUX;Luxembourg;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;27923,0;20008842,0;2204623,91
2024;FRA;France;Export;NLD;Netherlands;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;10697,0;8155184,0;3082250,458
2024;FRA;France;Export;PAK;Pakistan;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;186,0;161000,0;23238,708
2024;FRA;France;Export;POL;Poland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;9832,0;7381618,0;582951,715
2024;FRA;France;Export;PRT;Portugal;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;7350,0;7145370,0;772240,575
2024;FRA;France;Export;SEN;Senegal;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;120,0;90606,0;22141,175
2024;FRA;France;Export;SVN;Slovenia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1,0;540,0;266,266
2024;FRA;France;Export;ESP;Spain;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;36133,0;30770551,043;3923276,311
2024;FRA;France;Export;CHE;Switzerland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;11597,0;10728250,0;1386779,399
2024;FRA;France;Export;W00;World;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;493920,0;391437761,542;53706732,377
2024;FRA;France;Import;AUT;Austria;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;88,0;66841,0;88089,534
2024;FRA;France;Import;BEL;Belgium;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;5326,0;3944676,0;1061451,551
2024;FRA;France;Import;FIN;Finland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;27,0;20196,0;12607,568
2024;FRA;France;Import;DEU;Germany;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;668,0;419706,0;349148,877
2024;FRA;France;Import;ITA;Italy;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1,0;95,0;595,309
2024;FRA;France;Import;NLD;Netherlands;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1,0;19,0;327,961
2024;FRA;France;Import;PRT;Portugal;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;10894,0;13449860,0;2047516,386
2024;FRA;France;Import;SVN;Slovenia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2,0;1550,0;8891,755
2024;FRA;France;Import;ESP;Spain;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;83001,0;102462740,0;5874653,5
2024;FRA;France;Import;SWE;Sweden;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;19,0;15866,0;8559,465
2024;FRA;France;Import;CHE;Switzerland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;45486,0;33040590,0;4308759,618
2024;FRA;France;Import;W00;World;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;145513,0;153422139,0;13760601,525
2024;DEU;Germany;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;105361,0;83280120,0;9632661,145
2024;DEU;Germany;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;179963,0;134883037,0;14219776,92
2024;IND;India;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;179,0;237300,735;29100,062
